fixture_id,season,date,stadium,game_week,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots_on_target,home_shots,home_fouls,home_corners,home_offsides,home_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_attempted_passes,home_successful_passes,away_shots_on_target,away_shots,away_fouls,away_corners,away_offsides,away_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_attempted_passes,away_successful_passes
330,2018,2019-02-06T19:45:00+00:00,Goodison Park,Regular Season - 27,Everton,Manchester City,0,2,0,1,1,4,12,5,0,38,1,0,2,336,251,4,15,6,6,5,62,1,0,1,546,467
331,2018,2019-02-23T17:30:00+00:00,King Power Stadium,Regular Season - 27,Leicester,Crystal Palace,1,4,0,1,5,27,7,8,0,65,2,0,1,541,459,5,7,14,3,1,35,1,0,4,289,210
332,2018,2019-02-24T14:05:00+00:00,Old Trafford,Regular Season - 27,Manchester United,Liverpool,0,0,0,0,3,6,15,3,3,35,1,0,1,317,233,1,7,17,7,1,65,3,0,3,565,478
333,2018,2019-02-23T15:00:00+00:00,St James' Park,Regular Season - 27,Newcastle,Huddersfield,2,0,0,0,12,29,11,12,0,54,2,0,0,549,455,0,3,7,0,0,46,0,1,10,480,378
334,2018,2019-02-22T19:45:00+00:00,London Stadium,Regular Season - 27,West Ham,Fulham,3,1,2,1,7,21,11,12,3,55,1,0,4,553,455,5,8,11,0,3,45,1,0,4,473,390
335,2018,2019-02-27T19:45:00+00:00,Emirates Stadium,Regular Season - 28,Arsenal,Bournemouth,5,1,2,1,7,16,11,9,4,64,2,0,4,650,580,5,13,9,4,4,36,2,0,2,346,278
336,2018,2019-02-26T19:45:00+00:00,Cardiff City Stadium,Regular Season - 28,Cardiff,Everton,0,3,0,1,0,6,12,3,3,32,3,0,1,257,145,4,12,12,4,1,68,1,0,0,534,425
337,2018,2019-02-26T19:45:00+00:00,John Smith's Stadium,Regular Season - 28,Huddersfield,Wolves,1,0,0,0,3,15,10,3,0,49,2,0,0,445,344,0,7,10,5,4,51,2,0,2,461,355
338,2018,2019-02-26T19:45:00+00:00,King Power Stadium,Regular Season - 28,Leicester,Brighton,2,1,1,0,3,19,6,4,2,49,1,0,2,446,369,3,15,4,8,4,51,1,0,1,444,361
339,2018,2019-02-27T20:00:00+00:00,Selhurst Park,Regular Season - 28,Crystal Palace,Manchester United,1,3,0,1,2,17,8,5,2,45,2,0,1,374,299,4,13,9,6,0,55,3,0,2,468,378
340,2018,2019-02-27T20:00:00+00:00,Stamford Bridge,Regular Season - 28,Chelsea,Tottenham,2,0,0,0,1,11,7,2,1,46,1,0,0,480,391,0,9,14,2,1,54,1,0,0,546,473
341,2018,2019-02-26T20:00:00+00:00,St James' Park,Regular Season - 28,Newcastle,Burnley,2,0,2,0,3,13,8,4,0,54,1,0,2,445,331,2,12,8,7,2,46,3,0,2,367,244
342,2018,2019-02-27T19:45:00+00:00,St. Mary's Stadium,Regular Season - 28,Southampton,Fulham,2,0,2,0,4,14,15,7,2,40,0,0,4,380,295,4,14,13,4,2,60,1,0,2,566,450
343,2018,2019-02-27T20:00:00+00:00,Anfield,Regular Season - 28,Liverpool,Watford,5,0,2,0,10,19,5,6,1,61,0,0,3,627,534,3,5,7,4,2,39,2,0,5,392,300
344,2018,2019-02-27T20:00:00+00:00,Etihad Stadium,Regular Season - 28,Manchester City,West Ham,1,0,0,0,7,20,2,13,7,75,0,0,1,780,683,1,2,6,2,2,25,2,0,5,255,177
345,2018,2019-03-02T15:00:00+00:00,Vitality Stadium,Regular Season - 29,Bournemouth,Manchester City,0,1,0,0,0,0,7,0,1,18,1,0,8,176,101,7,23,7,14,2,82,2,0,0,809,733
346,2018,2019-03-02T15:00:00+00:00,American Express Community Stadium,Regular Season - 29,Brighton,Huddersfield,1,0,0,0,4,14,11,6,3,52,2,0,4,455,368,4,6,6,3,0,48,2,0,2,413,317
347,2018,2019-03-02T15:00:00+00:00,Turf Moor,Regular Season - 29,Burnley,Crystal Palace,1,3,0,1,4,18,9,8,2,56,1,0,2,422,318,4,10,9,5,0,44,2,0,3,348,230
348,2018,2019-03-03T16:15:00+00:00,Goodison Park,Regular Season - 29,Everton,Liverpool,0,0,0,0,3,7,12,3,2,42,1,0,3,343,216,3,10,10,7,4,58,2,0,3,474,358
349,2018,2019-03-03T14:05:00+00:00,Craven Cottage,Regular Season - 29,Fulham,Chelsea,1,2,1,2,5,12,11,5,2,36,2,0,5,384,309,7,20,10,4,0,64,1,0,4,694,628
350,2018,2019-03-02T15:00:00+00:00,Old Trafford,Regular Season - 29,Manchester United,Southampton,3,2,0,1,6,16,7,9,2,64,2,0,1,511,409,3,9,10,7,0,36,1,0,3,282,184
351,2018,2019-03-02T12:30:00+00:00,Wembley Stadium,Regular Season - 29,Tottenham,Arsenal,1,1,0,1,3,11,15,3,5,60,3,0,2,508,394,4,9,14,4,1,40,2,1,2,334,212
352,2018,2019-03-03T12:00:00+00:00,Vicarage Road,Regular Season - 29,Watford,Leicester,2,1,1,0,5,6,15,1,4,39,5,0,1,371,289,2,14,12,5,1,61,1,0,3,576,481
353,2018,2019-03-02T17:30:00+00:00,London Stadium,Regular Season - 29,West Ham,Newcastle,2,0,2,0,4,10,8,1,1,55,3,0,2,538,447,2,17,14,6,3,45,4,0,2,422,335
354,2018,2019-03-02T15:00:00+00:00,Molineux Stadium,Regular Season - 29,Wolves,Cardiff,2,0,2,0,6,13,11,7,1,56,1,0,3,473,378,4,12,6,8,0,44,2,0,4,354,242
355,2018,2019-03-10T16:30:00+00:00,Emirates Stadium,Regular Season - 30,Arsenal,Manchester United,2,0,1,0,3,14,12,5,5,46,2,0,4,395,299,4,14,18,2,1,54,2,0,0,465,377
356,2018,2019-03-09T15:00:00+00:00,Cardiff City Stadium,Regular Season - 30,Cardiff,West Ham,2,0,1,0,7,16,7,7,2,29,2,0,2,226,146,2,9,12,5,1,71,1,0,5,565,456
357,2018,2019-03-10T14:05:00+00:00,Stamford Bridge,Regular Season - 30,Chelsea,Wolves,1,1,0,0,6,22,8,13,1,75,1,0,0,820,741,1,2,14,0,2,25,4,0,5,277,196
358,2018,2019-03-09T12:30:00+00:00,Selhurst Park,Regular Season - 30,Crystal Palace,Brighton,1,2,0,1,3,15,8,8,1,62,1,0,1,579,474,3,4,18,0,1,38,5,0,2,358,258
359,2018,2019-03-09T15:00:00+00:00,John Smith's Stadium,Regular Season - 30,Huddersfield,Bournemouth,0,2,0,1,1,8,14,6,1,56,3,0,2,462,363,5,8,9,5,0,44,1,0,1,372,259
360,2018,2019-03-09T15:00:00+00:00,King Power Stadium,Regular Season - 30,Leicester,Fulham,3,1,1,0,8,18,9,6,1,52,0,0,2,521,444,3,6,13,5,1,48,2,0,5,464,378
361,2018,2019-03-10T12:00:00+00:00,Anfield,Regular Season - 30,Liverpool,Burnley,4,2,2,1,5,23,4,7,2,68,2,0,0,647,524,2,3,7,3,7,32,0,0,1,290,179
362,2018,2019-03-09T17:30:00+00:00,Etihad Stadium,Regular Season - 30,Manchester City,Watford,3,1,0,0,9,19,11,9,4,71,1,0,0,727,662,1,2,7,1,1,29,1,0,5,298,210
363,2018,2019-03-09T15:00:00+00:00,St James' Park,Regular Season - 30,Newcastle,Everton,3,2,0,2,7,19,13,8,2,45,3,0,1,361,252,3,7,10,2,0,55,1,0,4,443,332
364,2018,2019-03-09T15:00:00+00:00,St. Mary's Stadium,Regular Season - 30,Southampton,Tottenham,2,1,0,1,4,12,16,1,2,36,4,0,4,291,204,5,16,9,10,1,64,2,0,2,511,390
365,2018,2019-03-16T15:00:00+00:00,Vitality Stadium,Regular Season - 31,Bournemouth,Newcastle,2,2,0,1,3,10,9,6,0,48,3,0,3,403,296,4,12,12,6,1,52,2,0,0,423,325
366,2018,2019-04-16T18:45:00+00:00,American Express Community Stadium,Regular Season - 31,Brighton,Cardiff,0,2,0,1,2,14,11,5,2,63,0,0,1,520,403,3,10,13,4,0,37,1,0,2,302,185
367,2018,2019-03-16T15:00:00+00:00,Turf Moor,Regular Season - 31,Burnley,Leicester,1,2,1,1,2,13,9,9,4,62,1,0,2,472,379,4,9,10,3,1,38,1,1,1,294,194
368,2018,2019-03-17T16:30:00+00:00,Goodison Park,Regular Season - 31,Everton,Chelsea,2,0,0,0,8,15,17,3,1,32,1,0,5,314,228,5,17,9,4,3,68,2,0,6,666,558
369,2018,2019-03-17T14:15:00+00:00,Craven Cottage,Regular Season - 31,Fulham,Liverpool,1,2,0,1,2,7,11,1,4,37,2,0,4,365,274,6,16,7,10,1,63,1,0,1,595,501
370,2018,2019-04-24T19:00:00+00:00,Old Trafford,Regular Season - 31,Manchester United,Manchester City,0,2,0,0,1,12,10,1,0,36,2,0,3,406,318,5,8,10,1,2,64,2,0,1,702,609
371,2018,2019-04-03T18:45:00+00:00,Tottenham Hotspur Stadium,Regular Season - 31,Tottenham,Crystal Palace,2,0,0,0,10,26,8,8,0,65,1,0,1,687,595,1,5,5,2,4,35,0,0,8,364,278
372,2018,2019-04-23T18:45:00+00:00,Vicarage Road,Regular Season - 31,Watford,Southampton,1,1,0,1,4,15,10,3,4,62,5,0,3,599,475,4,8,14,4,5,38,2,0,3,359,243
373,2018,2019-03-16T15:00:00+00:00,London Stadium,Regular Season - 31,West Ham,Huddersfield,4,3,1,2,5,16,7,5,1,64,0,0,2,605,512,5,15,15,8,1,36,2,0,1,327,233
374,2018,2019-04-24T18:45:00+00:00,Molineux Stadium,Regular Season - 31,Wolves,Arsenal,3,1,3,0,3,11,12,5,1,29,2,0,0,285,212,1,11,9,5,3,71,3,0,0,690,612
375,2018,2019-04-01T19:00:00+00:00,Emirates Stadium,Regular Season - 32,Arsenal,Newcastle,2,0,1,0,4,7,11,6,2,70,2,0,1,700,600,1,3,10,2,2,30,0,0,1,285,186
376,2018,2019-03-30T15:00:00+00:00,American Express Community Stadium,Regular Season - 32,Brighton,Southampton,0,1,0,0,1,14,8,6,6,60,1,0,1,525,388,2,8,10,5,0,40,2,0,1,346,217
377,2018,2019-03-30T15:00:00+00:00,Turf Moor,Regular Season - 32,Burnley,Wolves,2,0,1,0,1,6,12,1,1,37,1,0,1,322,206,1,8,10,5,2,63,1,0,0,534,413
378,2018,2019-03-31T13:05:00+00:00,Cardiff City Stadium,Regular Season - 32,Cardiff,Chelsea,1,2,0,0,3,8,8,2,2,28,2,0,1,239,132,3,21,14,7,1,72,3,0,2,592,493
379,2018,2019-03-30T15:00:00+00:00,Selhurst Park,Regular Season - 32,Crystal Palace,Huddersfield,2,0,0,0,5,19,10,5,6,48,0,0,5,423,325,5,15,7,5,3,52,0,0,4,449,339
380,2018,2019-03-30T12:30:00+00:00,Craven Cottage,Regular Season - 32,Fulham,Manchester City,0,2,0,2,0,5,4,0,4,34,2,0,5,359,283,7,24,12,11,1,66,0,0,0,679,613
381,2018,2019-03-30T15:00:00+00:00,King Power Stadium,Regular Season - 32,Leicester,Bournemouth,2,0,1,0,4,18,6,6,3,58,0,0,2,605,510,2,8,12,1,1,42,2,0,2,423,333
382,2018,2019-03-31T15:30:00+00:00,Anfield,Regular Season - 32,Liverpool,Tottenham,2,1,1,0,3,14,5,10,2,48,0,0,1,445,358,2,11,8,3,2,52,1,0,2,485,392
383,2018,2019-03-30T15:00:00+00:00,Old Trafford,Regular Season - 32,Manchester United,Watford,2,1,1,0,5,8,14,3,4,51,1,0,7,431,340,8,20,9,5,3,49,2,0,3,399,323
384,2018,2019-03-30T17:30:00+00:00,London Stadium,Regular Season - 32,West Ham,Everton,0,2,0,2,1,3,7,4,2,49,1,0,7,420,329,9,17,14,9,3,51,1,0,1,431,340
385,2018,2019-04-06T14:00:00+00:00,Vitality Stadium,Regular Season - 33,Bournemouth,Burnley,1,3,1,2,2,10,12,3,2,59,2,0,0,441,343,3,10,16,6,5,41,3,0,2,284,195
386,2018,2019-04-08T19:00:00+00:00,Stamford Bridge,Regular Season - 33,Chelsea,West Ham,2,0,1,0,7,16,8,7,3,54,2,0,2,485,411,2,9,7,4,1,46,1,0,5,406,311
387,2018,2019-04-07T13:05:00+00:00,Goodison Park,Regular Season - 33,Everton,Arsenal,1,0,1,0,6,23,8,9,3,42,1,0,2,381,299,2,7,9,6,2,58,4,0,5,513,411
388,2018,2019-04-06T14:00:00+00:00,John Smith's Stadium,Regular Season - 33,Huddersfield,Leicester,1,4,0,1,4,10,13,8,2,44,3,0,6,369,279,9,18,11,5,3,56,0,0,3,467,383
389,2018,2019-04-03T18:45:00+00:00,Etihad Stadium,Regular Season - 33,Manchester City,Cardiff,2,0,2,0,11,27,3,17,1,78,0,0,1,676,618,1,4,7,4,1,22,3,0,9,185,123
390,2018,2019-04-06T14:00:00+00:00,St James' Park,Regular Season - 33,Newcastle,Crystal Palace,0,1,0,0,5,18,12,9,2,53,1,0,0,436,362,1,3,13,4,4,47,2,0,5,392,297
391,2018,2019-04-05T19:00:00+00:00,St. Mary's Stadium,Regular Season - 33,Southampton,Liverpool,1,3,1,1,1,11,8,7,3,33,2,0,2,272,175,5,17,7,5,3,67,4,0,0,565,465
392,2018,2019-04-23T18:45:00+00:00,Tottenham Hotspur Stadium,Regular Season - 33,Tottenham,Brighton,1,0,0,0,5,29,7,6,2,78,1,0,1,713,624,1,6,13,3,1,22,2,0,4,194,101
393,2018,2019-04-02T18:45:00+00:00,Vicarage Road,Regular Season - 33,Watford,Fulham,4,1,1,1,7,15,12,6,2,46,3,0,6,462,376,7,17,5,4,0,54,2,0,3,531,460
394,2018,2019-04-02T18:45:00+00:00,Molineux Stadium,Regular Season - 33,Wolves,Manchester United,2,1,1,1,2,9,5,3,4,49,1,0,3,510,417,4,18,11,5,5,51,4,1,2,515,417
395,2018,2019-04-13T14:00:00+00:00,American Express Community Stadium,Regular Season - 34,Brighton,Bournemouth,0,5,0,1,1,8,10,4,1,50,2,1,2,470,369,7,14,6,1,0,50,4,0,1,480,382
396,2018,2019-04-13T14:00:00+00:00,Turf Moor,Regular Season - 34,Burnley,Cardiff,2,0,1,0,7,14,7,8,3,46,2,0,2,280,173,2,14,10,4,0,54,4,0,6,349,232
397,2018,2019-04-14T13:05:00+00:00,Selhurst Park,Regular Season - 34,Crystal Palace,Manchester City,1,3,0,1,3,7,5,2,1,27,0,0,4,274,195,6,20,11,9,2,73,0,0,2,721,650
398,2018,2019-04-13T14:00:00+00:00,Craven Cottage,Regular Season - 34,Fulham,Everton,2,0,0,0,5,12,8,7,1,40,2,0,1,343,250,1,9,10,3,1,60,1,0,3,496,376
399,2018,2019-04-12T19:00:00+00:00,King Power Stadium,Regular Season - 34,Leicester,Newcastle,0,1,0,1,5,12,6,2,3,71,2,0,4,773,650,5,11,10,3,4,29,3,0,5,303,193
400,2018,2019-04-14T15:30:00+00:00,Anfield,Regular Season - 34,Liverpool,Chelsea,2,0,0,0,7,15,5,9,2,61,0,0,3,646,557,3,6,9,2,2,39,1,0,5,401,322
401,2018,2019-04-13T16:30:00+00:00,Old Trafford,Regular Season - 34,Manchester United,West Ham,2,1,1,0,4,14,14,3,3,42,1,0,3,373,288,4,18,5,11,3,58,1,0,2,519,416
402,2018,2019-04-13T14:00:00+00:00,St. Mary's Stadium,Regular Season - 34,Southampton,Wolves,3,1,2,1,6,12,13,4,0,30,1,0,1,281,180,2,17,8,9,2,70,3,0,3,625,505
403,2018,2019-04-13T11:30:00+00:00,Tottenham Hotspur Stadium,Regular Season - 34,Tottenham,Huddersfield,4,0,2,0,5,22,10,4,1,70,2,0,1,738,643,1,7,12,2,0,30,2,0,1,305,222
404,2018,2019-04-15T19:00:00+00:00,Vicarage Road,Regular Season - 34,Watford,Arsenal,0,1,0,1,3,11,12,6,2,34,2,1,4,327,233,5,19,8,4,4,66,0,0,2,660,573
405,2018,2019-04-21T15:00:00+00:00,Emirates Stadium,Regular Season - 35,Arsenal,Crystal Palace,2,3,0,1,5,12,15,8,1,72,4,0,4,656,583,7,16,12,3,2,28,1,0,3,249,169
406,2018,2019-04-20T14:00:00+00:00,Vitality Stadium,Regular Season - 35,Bournemouth,Fulham,0,1,0,0,5,15,11,3,1,49,1,0,4,445,370,5,17,18,7,0,51,3,0,5,457,378
407,2018,2019-04-21T15:00:00+00:00,Cardiff City Stadium,Regular Season - 35,Cardiff,Liverpool,0,2,0,0,2,7,6,5,4,23,1,0,4,193,106,6,17,5,10,2,77,1,0,2,619,535
408,2018,2019-04-22T19:00:00+00:00,Stamford Bridge,Regular Season - 35,Chelsea,Burnley,2,2,2,2,9,22,9,10,1,76,2,0,1,681,597,3,6,4,1,2,24,1,0,6,219,131
409,2018,2019-04-21T12:30:00+00:00,Goodison Park,Regular Season - 35,Everton,Manchester United,4,0,2,0,8,15,11,10,1,48,1,0,1,383,304,1,7,7,2,1,52,1,0,4,417,329
410,2018,2019-04-20T14:00:00+00:00,John Smith's Stadium,Regular Season - 35,Huddersfield,Watford,1,2,0,1,3,13,15,2,1,45,2,0,4,378,306,6,11,9,2,2,55,2,0,2,459,381
411,2018,2019-04-20T11:30:00+00:00,Etihad Stadium,Regular Season - 35,Manchester City,Tottenham,1,0,1,0,4,15,11,4,2,60,1,0,4,582,509,4,10,11,4,2,40,2,0,3,379,284
412,2018,2019-04-20T16:30:00+00:00,St James' Park,Regular Season - 35,Newcastle,Southampton,3,1,2,0,6,15,5,4,0,43,0,0,3,320,200,3,15,11,11,2,57,2,0,2,417,317
413,2018,2019-04-20T14:00:00+00:00,London Stadium,Regular Season - 35,West Ham,Leicester,2,2,1,0,3,11,8,6,1,49,2,0,3,410,328,5,11,9,8,2,51,0,0,1,425,348
414,2018,2019-04-20T14:00:00+00:00,Molineux Stadium,Regular Season - 35,Wolves,Brighton,0,0,0,0,5,23,0,14,0,68,0,0,0,615,546,0,5,8,1,1,32,1,0,5,297,216
415,2018,2019-04-27T16:30:00+00:00,American Express Community Stadium,Regular Season - 36,Brighton,Newcastle,1,1,0,1,2,9,7,7,3,49,2,0,0,461,375,1,9,10,4,0,51,3,0,1,488,396
416,2018,2019-04-28T13:05:00+00:00,Turf Moor,Regular Season - 36,Burnley,Manchester City,0,1,0,0,0,2,5,0,2,30,1,0,5,263,158,7,25,7,6,3,70,1,0,0,608,524
417,2018,2019-04-27T14:00:00+00:00,Selhurst Park,Regular Season - 36,Crystal Palace,Everton,0,0,0,0,0,8,9,5,4,36,2,0,3,313,199,3,22,15,10,0,64,0,0,0,543,432
418,2018,2019-04-27T14:00:00+00:00,Craven Cottage,Regular Season - 36,Fulham,Cardiff,1,0,0,0,2,8,10,10,1,73,0,0,8,623,543,8,13,8,3,3,27,0,0,1,220,144
419,2018,2019-04-28T11:00:00+00:00,King Power Stadium,Regular Season - 36,Leicester,Arsenal,3,0,0,0,12,24,13,8,2,67,3,0,1,610,515,1,6,13,6,3,33,3,1,9,293,188
420,2018,2019-04-26T19:00:00+00:00,Anfield,Regular Season - 36,Liverpool,Huddersfield,5,0,3,0,7,21,5,4,2,70,0,0,1,726,638,1,5,14,4,4,30,0,0,2,306,211
421,2018,2019-04-28T15:30:00+00:00,Old Trafford,Regular Season - 36,Manchester United,Chelsea,1,1,1,1,5,7,9,6,5,51,3,0,2,467,390,3,16,14,6,5,49,2,0,3,422,362
422,2018,2019-04-27T14:00:00+00:00,St. Mary's Stadium,Regular Season - 36,Southampton,Bournemouth,3,3,1,2,7,22,8,9,0,44,2,0,2,351,258,5,9,9,3,0,56,1,0,4,459,352
423,2018,2019-04-27T11:30:00+00:00,Tottenham Hotspur Stadium,Regular Season - 36,Tottenham,West Ham,0,1,0,0,4,14,3,2,5,63,0,0,6,614,502,7,16,8,7,3,37,2,0,4,351,254
424,2018,2019-04-27T14:00:00+00:00,Vicarage Road,Regular Season - 36,Watford,Wolves,1,2,0,1,1,10,10,4,3,56,3,0,1,495,410,4,11,11,5,5,44,2,0,0,386,290
425,2018,2019-05-05T15:30:00+00:00,Emirates Stadium,Regular Season - 37,Arsenal,Brighton,1,1,1,0,8,20,9,16,2,70,5,0,4,564,488,5,11,14,3,4,30,2,0,6,235,171
426,2018,2019-05-04T11:30:00+00:00,Vitality Stadium,Regular Season - 37,Bournemouth,Tottenham,1,0,0,0,6,20,11,10,1,53,1,0,5,439,365,5,11,12,6,3,47,5,2,5,404,320
427,2018,2019-05-04T16:30:00+00:00,Cardiff City Stadium,Regular Season - 37,Cardiff,Crystal Palace,2,3,1,2,8,18,14,10,1,39,0,0,4,276,173,7,21,11,5,2,61,0,0,6,446,336
428,2018,2019-05-05T13:00:00+00:00,Stamford Bridge,Regular Season - 37,Chelsea,Watford,3,0,0,0,9,19,6,6,1,58,0,0,3,537,454,3,16,12,6,3,42,1,0,6,382,286
429,2018,2019-05-03T19:00:00+00:00,Goodison Park,Regular Season - 37,Everton,Burnley,2,0,2,0,6,20,8,8,1,60,0,0,1,555,464,1,5,9,1,2,40,2,0,5,369,269
430,2018,2019-05-05T13:00:00+00:00,John Smith's Stadium,Regular Season - 37,Huddersfield,Manchester United,1,1,0,1,3,7,10,3,2,35,1,0,6,332,234,7,23,10,7,1,65,1,0,2,600,510
431,2018,2019-05-06T19:00:00+00:00,Etihad Stadium,Regular Season - 37,Manchester City,Leicester,1,0,0,0,5,19,12,11,2,61,3,0,2,636,552,2,7,5,0,0,39,2,0,4,416,336
432,2018,2019-05-04T18:45:00+00:00,St James' Park,Regular Season - 37,Newcastle,Liverpool,2,3,1,2,7,14,10,2,4,30,1,0,1,294,204,4,11,4,3,2,70,1,0,4,677,567
433,2018,2019-05-04T14:00:00+00:00,London Stadium,Regular Season - 37,West Ham,Southampton,3,0,1,0,6,17,2,2,3,56,1,0,1,520,421,1,11,11,7,1,44,1,0,3,384,293
434,2018,2019-05-04T14:00:00+00:00,Molineux Stadium,Regular Season - 37,Wolves,Fulham,1,0,0,0,6,19,10,7,1,39,1,0,2,376,285,2,6,15,1,0,61,3,0,5,601,518
435,2018,2019-05-12T14:00:00+00:00,American Express Community Stadium,Regular Season - 38,Brighton,Manchester City,1,4,1,2,2,6,12,2,1,23,0,0,5,245,176,9,20,8,6,1,77,0,0,1,796,737
436,2018,2019-05-12T14:00:00+00:00,Turf Moor,Regular Season - 38,Burnley,Arsenal,1,3,0,0,5,14,11,4,4,39,5,0,3,341,264,6,17,3,5,0,61,1,0,3,533,459
437,2018,2019-05-12T14:00:00+00:00,Selhurst Park,Regular Season - 38,Crystal Palace,Bournemouth,5,3,3,1,8,17,11,4,4,45,3,0,5,429,344,8,16,8,4,1,55,0,0,4,517,427
438,2018,2019-05-12T14:00:00+00:00,Craven Cottage,Regular Season - 38,Fulham,Newcastle,0,4,0,2,2,16,6,5,1,68,1,0,2,765,690,6,13,8,5,1,32,0,0,2,358,282
439,2018,2019-05-12T14:00:00+00:00,King Power Stadium,Regular Season - 38,Leicester,Chelsea,0,0,0,0,3,9,9,4,1,46,0,0,4,470,409,4,14,8,5,2,54,1,0,3,533,461
440,2018,2019-05-12T14:00:00+00:00,Anfield,Regular Season - 38,Liverpool,Wolves,2,0,1,0,5,13,3,4,3,59,0,0,2,603,509,2,7,11,1,1,41,2,0,3,427,324
441,2018,2019-05-12T14:00:00+00:00,Old Trafford,Regular Season - 38,Manchester United,Cardiff,0,2,0,1,10,26,9,11,3,73,3,0,2,620,526,4,13,6,2,0,27,3,0,10,223,128
442,2018,2019-05-12T14:00:00+00:00,St. Mary's Stadium,Regular Season - 38,Southampton,Huddersfield,1,1,1,0,3,10,8,4,1,53,0,0,2,447,325,3,10,6,3,2,47,1,0,2,388,254
443,2018,2019-05-12T14:00:00+00:00,Tottenham Hotspur Stadium,Regular Season - 38,Tottenham,Everton,2,2,1,0,3,11,10,7,2,55,0,0,7,543,449,9,16,13,4,1,45,2,0,1,436,355
444,2018,2019-05-12T14:00:00+00:00,Vicarage Road,Regular Season - 38,Watford,West Ham,1,4,0,2,8,17,10,7,4,48,1,1,5,419,338,9,16,10,2,1,52,0,0,7,460,402
