fixture_id,season,date,stadium,game_week,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots_on_target,home_shots,home_fouls,home_corners,home_offsides,home_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_attempted_passes,home_successful_passes,away_shots_on_target,away_shots,away_fouls,away_corners,away_offsides,away_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_attempted_passes,away_successful_passes
11796,2017,2017-11-18T15:00:00+00:00,Turf Moor,Regular Season - 12,Burnley,Swansea,2,0,2,0,7,17,12,8,3,39,1,0,1,296,204,1,14,12,6,1,61,1,0,6,471,379
11797,2017,2017-11-18T15:00:00+00:00,Selhurst Park,Regular Season - 12,Crystal Palace,Everton,2,2,2,2,7,16,9,9,1,68,2,0,3,539,439,5,8,26,4,1,32,3,0,5,248,159
11798,2017,2017-11-18T15:00:00+00:00,King Power Stadium,Regular Season - 12,Leicester,Manchester City,0,2,0,1,0,2,8,1,3,25,1,0,2,266,175,4,12,10,7,1,75,1,0,1,784,705
11799,2017,2017-11-18T15:00:00+00:00,Anfield,Regular Season - 12,Liverpool,Southampton,3,0,2,0,8,21,15,10,2,61,1,0,0,562,472,0,5,9,2,2,39,1,0,5,362,261
11800,2017,2017-11-18T15:00:00+00:00,The Hawthorns,Regular Season - 12,West Brom,Chelsea,0,4,0,3,2,7,13,3,3,38,2,0,3,378,307,7,11,12,4,1,62,3,0,2,610,529
11801,2017,2017-11-18T12:30:00+00:00,Emirates Stadium,Regular Season - 12,Arsenal,Tottenham,2,0,2,0,5,14,11,7,8,42,4,0,4,399,281,4,14,16,4,1,58,1,0,3,549,436
11802,2017,2017-11-05T16:30:00+00:00,Stamford Bridge,Regular Season - 11,Chelsea,Manchester United,1,0,0,0,8,18,16,4,0,54,1,0,2,471,370,2,10,20,7,0,46,3,0,7,396,301
11803,2017,2017-11-05T16:30:00+00:00,Goodison Park,Regular Season - 11,Everton,Watford,3,2,0,0,5,9,14,2,5,37,0,0,1,294,196,3,11,12,5,1,63,2,0,2,472,356
11804,2017,2017-11-05T14:15:00+00:00,Etihad Stadium,Regular Season - 11,Manchester City,Arsenal,3,1,1,0,5,9,15,5,3,58,1,0,2,624,544,3,6,15,5,3,42,6,0,3,450,369
11805,2017,2017-11-05T12:00:00+00:00,Wembley Stadium,Regular Season - 11,Tottenham,Crystal Palace,1,0,0,0,2,12,6,10,3,68,0,0,3,583,491,3,11,7,9,4,32,2,0,1,268,185
11806,2017,2017-11-04T17:30:00+00:00,London Stadium,Regular Season - 11,West Ham,Liverpool,1,4,0,2,1,6,9,2,5,48,3,0,4,442,335,7,15,13,3,1,52,0,0,0,488,381
11807,2017,2017-11-04T15:00:00+00:00,John Smith's Stadium,Regular Season - 11,Huddersfield,West Brom,1,0,1,0,3,7,8,3,4,50,3,1,3,421,339,3,9,15,5,4,50,4,0,2,417,330
11808,2017,2017-11-04T15:00:00+00:00,St James' Park,Regular Season - 11,Newcastle,Bournemouth,0,1,0,0,4,16,11,11,5,48,2,0,4,373,276,6,16,12,9,1,52,2,0,4,407,308
11809,2017,2017-11-04T15:00:00+00:00,St. Mary's Stadium,Regular Season - 11,Southampton,Burnley,0,1,0,0,3,13,4,9,2,62,0,0,0,575,466,1,5,4,1,1,38,0,0,3,344,239
11810,2017,2017-11-04T15:00:00+00:00,Liberty Stadium,Regular Season - 11,Swansea,Brighton,0,1,0,1,2,12,13,8,1,56,2,0,1,468,379,2,5,12,7,2,44,1,0,2,371,267
11811,2017,2017-11-04T12:30:00+00:00,bet365 Stadium,Regular Season - 11,Stoke City,Leicester,2,2,1,1,7,11,12,4,0,47,0,0,2,379,284,4,14,8,10,5,53,0,0,5,424,337
11812,2017,2017-10-30T20:00:00+00:00,Turf Moor,Regular Season - 10,Burnley,Newcastle,1,0,0,0,5,12,9,5,4,47,3,0,5,451,343,5,12,10,3,1,53,0,0,4,521,409
11813,2017,2017-10-29T16:00:00+00:00,King Power Stadium,Regular Season - 10,Leicester,Everton,2,0,2,0,3,9,6,3,4,40,0,0,2,324,214,2,15,10,10,1,60,2,0,1,470,374
11814,2017,2017-10-29T13:30:00+00:00,American Express Community Stadium,Regular Season - 10,Brighton,Southampton,1,1,0,1,2,7,9,2,0,51,3,0,0,490,395,1,6,10,7,1,49,1,0,1,450,360
11815,2017,2017-10-28T16:30:00+00:00,Vitality Stadium,Regular Season - 10,Bournemouth,Chelsea,0,1,0,0,1,7,5,5,0,41,2,0,4,459,376,5,18,5,5,5,59,0,0,1,653,569
11816,2017,2017-10-28T14:00:00+00:00,Emirates Stadium,Regular Season - 10,Arsenal,Swansea,2,1,0,1,5,17,9,5,2,72,0,0,1,805,701,2,4,9,2,1,28,0,0,3,300,218
11817,2017,2017-10-28T14:00:00+00:00,Selhurst Park,Regular Season - 10,Crystal Palace,West Ham,2,2,0,2,9,20,18,11,3,55,1,0,0,410,316,2,6,15,2,1,45,2,0,7,331,238
11818,2017,2017-10-28T14:00:00+00:00,Anfield,Regular Season - 10,Liverpool,Huddersfield,3,0,0,0,8,16,10,9,0,73,0,0,0,766,660,0,1,8,2,1,27,1,0,5,280,174
11819,2017,2017-10-28T14:00:00+00:00,Vicarage Road,Regular Season - 10,Watford,Stoke City,0,1,0,1,0,15,10,8,4,70,4,0,1,561,456,2,6,9,1,2,30,4,0,0,249,150
11820,2017,2017-10-28T14:00:00+00:00,The Hawthorns,Regular Season - 10,West Brom,Manchester City,2,3,1,2,4,7,10,1,5,21,2,0,2,254,151,5,15,7,2,1,79,3,0,2,929,843
11821,2017,2017-10-28T11:30:00+00:00,Old Trafford,Regular Season - 10,Manchester United,Tottenham,1,0,0,0,3,11,12,6,2,44,1,0,4,405,283,4,13,14,3,1,56,0,0,2,509,394
11822,2017,2017-10-22T15:00:00+00:00,Wembley Stadium,Regular Season - 9,Tottenham,Liverpool,4,1,3,1,6,14,2,3,1,36,0,0,6,359,274,7,12,8,5,2,64,1,0,1,629,545
11823,2017,2017-10-22T12:30:00+00:00,Goodison Park,Regular Season - 9,Everton,Arsenal,2,5,1,1,3,9,14,0,2,32,3,1,9,287,199,14,30,14,7,1,68,1,0,1,616,516
11824,2017,2017-10-21T16:30:00+00:00,St. Mary's Stadium,Regular Season - 9,Southampton,West Brom,1,0,0,0,6,20,10,8,2,65,0,0,2,589,492,2,7,8,3,1,35,1,0,5,307,206
11825,2017,2017-10-21T14:00:00+00:00,John Smith's Stadium,Regular Season - 9,Huddersfield,Manchester United,2,1,2,0,3,5,10,4,2,22,4,0,2,210,116,3,9,12,7,3,78,2,0,1,741,643
11826,2017,2017-10-21T14:00:00+00:00,Etihad Stadium,Regular Season - 9,Manchester City,Burnley,3,0,1,0,10,15,10,4,1,77,2,0,0,803,723,0,6,6,5,2,23,3,0,7,227,150
11827,2017,2017-10-21T14:00:00+00:00,St James' Park,Regular Season - 9,Newcastle,Crystal Palace,1,0,0,0,3,7,12,3,0,55,4,0,0,453,361,0,10,14,5,1,45,2,0,2,365,261
11828,2017,2017-10-21T14:00:00+00:00,bet365 Stadium,Regular Season - 9,Stoke City,Bournemouth,1,2,0,2,3,11,17,8,4,52,0,0,1,407,287,3,7,10,3,1,48,1,0,2,391,282
11829,2017,2017-10-21T14:00:00+00:00,Liberty Stadium,Regular Season - 9,Swansea,Leicester,1,2,0,1,4,19,6,7,0,55,0,0,5,463,379,6,11,9,6,3,45,1,0,3,381,276
11830,2017,2017-10-21T11:30:00+00:00,Stamford Bridge,Regular Season - 9,Chelsea,Watford,4,2,1,1,8,14,13,6,6,52,2,0,3,462,377,5,16,16,6,3,48,3,0,4,406,324
11831,2017,2017-10-20T19:00:00+00:00,London Stadium,Regular Season - 9,West Ham,Brighton,0,3,0,2,2,16,5,10,3,65,1,0,2,604,506,5,7,13,3,1,35,0,0,2,337,251
11832,2017,2017-10-16T19:00:00+00:00,King Power Stadium,Regular Season - 8,Leicester,West Brom,1,1,0,0,3,11,13,4,1,57,2,0,0,486,367,1,5,6,1,1,43,2,0,2,378,271
11833,2017,2017-10-15T15:00:00+00:00,St. Mary's Stadium,Regular Season - 8,Southampton,Newcastle,2,2,0,1,2,12,11,3,1,61,1,0,2,583,495,5,19,12,8,0,39,2,0,0,347,260
11834,2017,2017-10-15T12:30:00+00:00,American Express Community Stadium,Regular Season - 8,Brighton,Everton,1,1,0,0,3,12,12,7,5,46,4,0,5,385,285,6,13,10,1,1,54,1,0,2,451,354
11835,2017,2017-10-14T16:30:00+00:00,Vicarage Road,Regular Season - 8,Watford,Arsenal,2,1,0,1,2,11,8,2,1,46,1,0,5,465,365,6,9,10,5,0,54,0,0,0,552,442
11836,2017,2017-10-14T14:00:00+00:00,Turf Moor,Regular Season - 8,Burnley,West Ham,1,1,0,1,5,20,11,7,2,62,2,0,5,454,356,6,8,14,4,1,38,4,1,4,285,189
11837,2017,2017-10-14T14:00:00+00:00,Selhurst Park,Regular Season - 8,Crystal Palace,Chelsea,2,1,2,1,5,14,7,5,1,43,2,0,4,431,309,5,15,6,8,6,57,1,0,4,559,459
11838,2017,2017-10-14T14:00:00+00:00,Etihad Stadium,Regular Season - 8,Manchester City,Stoke City,7,2,3,1,11,20,5,5,2,79,0,0,0,892,814,1,5,8,0,1,21,1,0,4,231,152
11839,2017,2017-10-14T14:00:00+00:00,Liberty Stadium,Regular Season - 8,Swansea,Huddersfield,2,0,1,0,3,7,12,5,1,40,1,0,2,360,280,2,7,16,3,0,60,5,0,1,539,458
11840,2017,2017-10-14T14:00:00+00:00,Wembley Stadium,Regular Season - 8,Tottenham,Bournemouth,1,0,0,0,6,18,9,9,3,72,1,0,2,688,613,1,5,7,5,1,28,3,0,5,254,169
11841,2017,2017-10-14T11:30:00+00:00,Anfield,Regular Season - 8,Liverpool,Manchester United,0,0,0,0,5,19,7,7,3,62,0,0,1,580,500,1,6,13,3,1,38,2,0,5,354,267
11842,2017,2017-10-01T15:30:00+00:00,St James' Park,Regular Season - 7,Newcastle,Liverpool,1,1,1,1,5,8,11,1,1,32,1,0,1,295,196,2,17,6,5,2,68,1,0,4,613,515
11843,2017,2017-10-01T13:15:00+00:00,Goodison Park,Regular Season - 7,Everton,Burnley,0,1,0,1,4,25,14,9,1,63,2,0,1,501,398,2,5,7,3,1,37,2,0,4,295,179
11844,2017,2017-10-01T11:00:00+00:00,Emirates Stadium,Regular Season - 7,Arsenal,Brighton,2,0,1,0,11,25,7,6,2,65,0,0,1,697,612,1,9,8,5,3,35,2,0,6,357,269
11845,2017,2017-09-30T16:30:00+00:00,Stamford Bridge,Regular Season - 7,Chelsea,Manchester City,0,1,0,0,2,4,8,4,8,38,0,0,4,395,311,6,17,13,8,0,62,2,0,2,653,578
11846,2017,2017-09-30T14:00:00+00:00,Vitality Stadium,Regular Season - 7,Bournemouth,Leicester,0,0,0,0,4,19,6,7,1,60,1,0,1,540,436,1,8,10,5,3,40,0,0,4,347,221
11847,2017,2017-09-30T14:00:00+00:00,Old Trafford,Regular Season - 7,Manchester United,Crystal Palace,4,0,2,0,7,18,6,6,2,59,0,0,1,566,474,1,6,9,5,1,41,0,0,3,377,295
11848,2017,2017-09-30T14:00:00+00:00,bet365 Stadium,Regular Season - 7,Stoke City,Southampton,2,1,1,0,6,17,11,5,1,29,1,0,2,262,171,3,21,10,6,3,71,2,0,5,620,533
11849,2017,2017-09-30T14:00:00+00:00,The Hawthorns,Regular Season - 7,West Brom,Watford,2,2,2,1,4,9,12,7,1,34,3,0,1,295,205,3,15,11,6,1,66,0,0,2,552,464
11850,2017,2017-09-30T14:00:00+00:00,London Stadium,Regular Season - 7,West Ham,Swansea,1,0,0,0,4,9,15,2,1,43,3,0,1,375,287,1,6,13,1,0,57,2,0,3,501,412
11851,2017,2017-09-30T11:30:00+00:00,John Smith's Stadium,Regular Season - 7,Huddersfield,Tottenham,0,4,0,3,1,6,7,4,4,40,1,0,3,368,269,7,14,4,7,2,60,1,0,1,558,452
11852,2017,2017-09-25T19:00:00+00:00,Emirates Stadium,Regular Season - 6,Arsenal,West Brom,2,0,1,0,6,16,8,7,0,69,1,0,2,615,537,3,7,17,4,0,31,4,0,4,272,188
11853,2017,2017-09-24T15:00:00+00:00,American Express Community Stadium,Regular Season - 6,Brighton,Newcastle,1,0,0,0,3,7,6,2,1,48,2,0,5,438,339,5,17,8,8,0,52,1,0,2,458,365
11854,2017,2017-09-23T16:30:00+00:00,King Power Stadium,Regular Season - 6,Leicester,Liverpool,2,3,1,2,7,12,13,3,4,43,3,0,3,360,237,6,23,14,6,1,57,3,0,5,486,352
11855,2017,2017-09-23T14:00:00+00:00,Turf Moor,Regular Season - 6,Burnley,Huddersfield,0,0,0,0,2,4,9,3,5,52,3,0,2,456,333,2,9,14,4,3,48,2,0,3,417,316
11856,2017,2017-09-23T14:00:00+00:00,Goodison Park,Regular Season - 6,Everton,Bournemouth,2,1,0,0,3,12,12,4,3,50,3,0,3,426,334,4,8,11,6,1,50,1,0,0,415,321
11857,2017,2017-09-23T14:00:00+00:00,Etihad Stadium,Regular Season - 6,Manchester City,Crystal Palace,5,0,1,0,9,25,6,8,0,71,3,0,0,724,656,0,5,7,2,1,29,1,0,4,281,205
11858,2017,2017-09-23T14:00:00+00:00,St. Mary's Stadium,Regular Season - 6,Southampton,Manchester United,0,1,0,1,4,14,12,8,3,60,1,0,3,544,453,4,9,9,4,2,40,4,0,3,368,288
11859,2017,2017-09-23T14:00:00+00:00,bet365 Stadium,Regular Season - 6,Stoke City,Chelsea,0,4,0,2,2,13,5,5,0,44,2,0,0,407,319,4,7,14,0,1,56,2,0,2,547,466
11860,2017,2017-09-23T14:00:00+00:00,Liberty Stadium,Regular Season - 6,Swansea,Watford,1,2,0,1,3,10,9,5,0,50,1,0,2,429,323,4,8,16,4,3,50,3,0,2,433,340
11861,2017,2017-09-23T11:30:00+00:00,London Stadium,Regular Season - 6,West Ham,Tottenham,2,3,0,2,4,10,10,4,6,48,4,0,2,367,261,5,15,20,3,5,52,4,1,2,394,293
11862,2017,2017-09-17T15:00:00+00:00,Old Trafford,Regular Season - 5,Manchester United,Everton,4,0,1,0,7,16,15,4,2,49,1,0,3,476,403,3,7,14,1,3,51,1,0,3,510,415
11863,2017,2017-09-17T12:30:00+00:00,Stamford Bridge,Regular Season - 5,Chelsea,Arsenal,0,0,0,0,4,13,11,5,4,50,2,1,2,532,416,2,11,15,1,2,50,3,0,4,520,411
11864,2017,2017-09-16T16:30:00+00:00,Wembley Stadium,Regular Season - 5,Tottenham,Swansea,0,0,0,0,8,26,11,11,0,74,1,0,0,757,674,0,4,9,1,0,26,3,0,8,257,164
11865,2017,2017-09-16T14:00:00+00:00,John Smith's Stadium,Regular Season - 5,Huddersfield,Leicester,1,1,0,0,3,15,6,8,3,59,1,0,0,486,383,1,10,6,4,1,41,1,0,2,344,247
11866,2017,2017-09-16T14:00:00+00:00,Anfield,Regular Season - 5,Liverpool,Burnley,1,1,1,1,9,35,7,12,1,71,1,0,2,676,581,4,5,9,2,5,29,2,0,8,277,183
11867,2017,2017-09-16T14:00:00+00:00,St James' Park,Regular Season - 5,Newcastle,Stoke City,2,1,1,0,3,14,13,7,2,42,3,0,3,291,207,4,13,11,5,1,58,1,0,1,405,304
11868,2017,2017-09-16T14:00:00+00:00,Vicarage Road,Regular Season - 5,Watford,Manchester City,0,6,0,3,1,7,8,3,2,32,2,0,4,312,236,10,28,6,11,0,68,0,0,1,637,576
11869,2017,2017-09-16T14:00:00+00:00,The Hawthorns,Regular Season - 5,West Brom,West Ham,0,0,0,0,1,6,15,2,3,36,2,0,1,290,212,1,9,7,3,2,64,2,0,1,487,414
11870,2017,2017-09-16T11:30:00+00:00,Selhurst Park,Regular Season - 5,Crystal Palace,Southampton,0,1,0,1,3,14,14,5,0,45,5,0,3,410,311,4,13,13,5,1,55,1,0,3,503,404
11871,2017,2017-09-15T19:00:00+00:00,Vitality Stadium,Regular Season - 5,Bournemouth,Brighton,2,1,0,0,3,15,5,6,1,62,0,0,0,647,573,2,9,12,4,1,38,0,0,1,390,290
11872,2017,2017-09-11T19:00:00+00:00,London Stadium,Regular Season - 4,West Ham,Huddersfield,2,0,0,0,3,19,11,10,0,43,1,0,2,311,216,2,10,14,3,1,57,2,0,2,426,330
11873,2017,2017-09-10T15:00:00+00:00,Liberty Stadium,Regular Season - 4,Swansea,Newcastle,0,1,0,0,4,10,11,7,1,61,2,0,7,525,424,8,16,15,5,0,39,3,0,3,329,240
11874,2017,2017-09-10T12:30:00+00:00,Turf Moor,Regular Season - 4,Burnley,Crystal Palace,1,0,1,0,2,4,7,3,8,35,1,0,3,254,160,4,23,14,13,1,65,1,0,1,450,342
11875,2017,2017-09-09T16:30:00+00:00,bet365 Stadium,Regular Season - 4,Stoke City,Manchester United,2,2,1,1,5,10,10,5,1,36,0,0,7,332,252,8,18,10,11,4,64,0,0,3,564,490
11876,2017,2017-09-09T14:00:00+00:00,Emirates Stadium,Regular Season - 4,Arsenal,Bournemouth,3,0,2,0,9,17,14,10,4,58,0,0,2,583,464,2,7,10,3,0,42,1,0,6,401,291
11877,2017,2017-09-09T14:00:00+00:00,American Express Community Stadium,Regular Season - 4,Brighton,West Brom,3,1,1,0,6,12,9,2,1,48,2,0,2,448,363,3,12,4,6,1,52,0,0,3,461,377
11878,2017,2017-09-09T14:00:00+00:00,Goodison Park,Regular Season - 4,Everton,Tottenham,0,3,0,2,1,12,14,7,4,50,3,0,3,464,375,6,15,14,3,3,50,1,0,1,458,367
11879,2017,2017-09-09T14:00:00+00:00,King Power Stadium,Regular Season - 4,Leicester,Chelsea,1,2,0,1,2,8,11,2,1,40,1,0,4,347,259,6,16,8,9,3,60,0,0,1,521,434
11880,2017,2017-09-09T14:00:00+00:00,St. Mary's Stadium,Regular Season - 4,Southampton,Watford,0,2,0,1,1,9,8,7,2,52,0,0,1,423,304,3,12,11,4,1,48,0,0,1,384,276
11881,2017,2017-09-09T11:30:00+00:00,Etihad Stadium,Regular Season - 4,Manchester City,Liverpool,5,0,2,0,10,13,10,8,5,66,2,0,3,730,658,3,7,9,3,2,34,2,1,6,372,288
11882,2017,2017-08-27T15:00:00+00:00,Anfield,Regular Season - 3,Liverpool,Arsenal,4,0,2,0,10,18,6,4,3,48,2,0,0,507,411,0,8,9,3,5,52,4,0,7,539,438
11883,2017,2017-08-27T15:00:00+00:00,Wembley Stadium,Regular Season - 3,Tottenham,Burnley,1,1,0,0,5,28,9,10,1,67,0,0,2,588,503,3,13,9,7,6,33,0,0,4,272,193
11884,2017,2017-08-27T12:30:00+00:00,Stamford Bridge,Regular Season - 3,Chelsea,Everton,2,0,2,0,7,18,12,6,0,56,2,0,0,583,500,0,7,7,3,0,44,2,0,5,437,355
11885,2017,2017-08-27T12:30:00+00:00,The Hawthorns,Regular Season - 3,West Brom,Stoke City,1,1,0,0,2,10,10,10,2,42,2,0,1,314,239,2,16,9,4,0,58,2,0,1,438,380
11886,2017,2017-08-26T16:30:00+00:00,Old Trafford,Regular Season - 3,Manchester United,Leicester,2,0,0,0,7,22,8,9,2,69,1,0,4,662,576,4,11,7,3,3,31,2,0,5,300,208
11887,2017,2017-08-26T14:00:00+00:00,Selhurst Park,Regular Season - 3,Crystal Palace,Swansea,0,2,0,1,3,16,9,1,0,53,4,0,1,504,416,3,7,6,1,3,47,1,0,3,464,369
11888,2017,2017-08-26T14:00:00+00:00,John Smith's Stadium,Regular Season - 3,Huddersfield,Southampton,0,0,0,0,6,16,10,5,0,44,0,0,2,378,265,3,6,10,4,3,56,1,0,6,502,382
11889,2017,2017-08-26T14:00:00+00:00,St James' Park,Regular Season - 3,Newcastle,West Ham,3,0,1,0,8,17,17,7,0,37,1,0,3,271,169,3,8,11,5,2,63,3,0,5,473,358
11890,2017,2017-08-26T14:00:00+00:00,Vicarage Road,Regular Season - 3,Watford,Brighton,0,0,0,0,0,8,7,3,0,42,0,1,2,334,244,2,16,18,11,5,58,1,0,0,433,359
11891,2017,2017-08-26T11:30:00+00:00,Vitality Stadium,Regular Season - 3,Bournemouth,Manchester City,1,2,1,1,3,9,13,2,0,29,5,0,6,258,152,8,19,14,5,3,71,6,1,2,604,524
11892,2017,2017-08-21T19:00:00+00:00,Etihad Stadium,Regular Season - 2,Manchester City,Everton,1,1,0,1,6,19,7,7,0,65,3,1,1,560,461,2,7,9,1,3,35,4,1,5,301,198
11893,2017,2017-08-20T15:00:00+00:00,Wembley Stadium,Regular Season - 2,Tottenham,Chelsea,1,2,0,1,6,18,14,14,0,67,4,0,0,592,501,2,9,21,3,0,33,3,0,6,280,195
11894,2017,2017-08-20T12:30:00+00:00,John Smith's Stadium,Regular Season - 2,Huddersfield,Newcastle,1,0,0,0,3,7,13,7,4,52,3,0,5,456,353,5,13,10,3,5,48,4,0,2,415,296
11895,2017,2017-08-19T16:30:00+00:00,bet365 Stadium,Regular Season - 2,Stoke City,Arsenal,1,0,0,0,4,11,6,2,4,22,0,0,6,213,137,6,18,11,9,3,78,0,0,3,731,639
11896,2017,2017-08-19T14:00:00+00:00,Vitality Stadium,Regular Season - 2,Bournemouth,Watford,0,2,0,0,2,6,6,8,1,55,1,0,5,438,338,7,19,14,5,7,45,3,0,2,338,265
11897,2017,2017-08-19T14:00:00+00:00,Turf Moor,Regular Season - 2,Burnley,West Brom,0,1,0,0,0,20,11,5,1,67,1,0,0,471,374,1,8,11,5,3,33,0,1,0,228,127
11898,2017,2017-08-19T14:00:00+00:00,King Power Stadium,Regular Season - 2,Leicester,Brighton,2,0,1,0,4,14,8,6,1,45,1,0,2,427,332,2,5,10,2,2,55,0,0,2,526,435
11899,2017,2017-08-19T14:00:00+00:00,Anfield,Regular Season - 2,Liverpool,Crystal Palace,1,0,0,0,13,23,12,4,2,72,1,0,1,712,603,1,4,13,2,4,28,3,0,12,273,181
11900,2017,2017-08-19T14:00:00+00:00,St. Mary's Stadium,Regular Season - 2,Southampton,West Ham,3,2,2,1,5,14,18,7,1,66,1,0,6,569,487,8,16,10,2,0,34,1,1,2,287,192
11901,2017,2017-08-19T11:30:00+00:00,Liberty Stadium,Regular Season - 2,Swansea,Manchester United,0,4,0,1,0,5,12,3,1,41,1,0,4,406,315,8,17,11,5,0,59,1,0,0,601,523
11902,2017,2017-08-13T15:00:00+00:00,Old Trafford,Regular Season - 1,Manchester United,West Ham,4,0,1,0,5,21,19,11,1,55,2,0,1,493,417,1,9,7,1,4,45,2,0,1,397,316
11903,2017,2017-08-13T12:30:00+00:00,St James' Park,Regular Season - 1,Newcastle,Tottenham,0,2,0,0,2,6,6,5,2,26,1,1,4,245,157,6,18,10,7,1,74,2,0,2,702,628
11904,2017,2017-08-12T16:30:00+00:00,American Express Community Stadium,Regular Season - 1,Brighton,Manchester City,0,2,0,0,2,6,6,3,6,21,0,0,3,213,130,4,14,9,10,1,79,2,0,2,768,691
11905,2017,2017-08-12T14:00:00+00:00,Stamford Bridge,Regular Season - 1,Chelsea,Burnley,2,3,0,3,6,19,16,8,2,61,5,2,2,521,446,5,10,11,5,1,39,3,0,4,320,241
11906,2017,2017-08-12T14:00:00+00:00,Selhurst Park,Regular Season - 1,Crystal Palace,Huddersfield,0,3,0,2,4,14,7,12,0,56,1,0,4,391,304,6,9,19,9,2,44,3,0,4,306,199
11907,2017,2017-08-12T14:00:00+00:00,Goodison Park,Regular Season - 1,Everton,Stoke City,1,0,1,0,4,9,13,6,2,61,1,0,1,497,392,1,9,10,7,6,39,1,0,3,292,211
11908,2017,2017-08-12T14:00:00+00:00,St. Mary's Stadium,Regular Season - 1,Southampton,Swansea,0,0,0,0,2,29,10,13,0,59,2,0,0,518,432,0,4,13,0,1,41,1,0,2,365,284
11909,2017,2017-08-12T14:00:00+00:00,The Hawthorns,Regular Season - 1,West Brom,Bournemouth,1,0,1,0,6,16,15,8,2,28,3,0,2,242,157,2,9,3,2,0,72,1,0,5,612,527
11910,2017,2017-08-12T11:30:00+00:00,Vicarage Road,Regular Season - 1,Watford,Liverpool,3,3,2,1,4,9,14,3,3,45,0,0,2,395,277,5,14,8,3,1,55,3,0,1,477,352
11911,2017,2017-08-11T18:45:00+00:00,Emirates Stadium,Regular Season - 1,Arsenal,Leicester,4,3,2,2,10,27,9,9,5,70,0,0,0,632,538,3,6,12,4,3,30,1,0,6,263,167
